Entity,Code,Year,OilConsumption,CountryCode
Cyprus,CYP,1972,10.73702431,CY
Cyprus,CYP,1973,11.51916981,CY
Cyprus,CYP,1974,10.21308422,CY
Cyprus,CYP,1975,8.530229568,CY
Cyprus,CYP,1976,8.673059464,CY
Cyprus,CYP,1977,9.796983719,CY
Cyprus,CYP,1978,10.04448509,CY
Cyprus,CYP,1979,10.19283295,CY
Cyprus,CYP,1980,10.27866459,CY
Cyprus,CYP,1981,9.856193542,CY
Cyprus,CYP,1982,11.81379223,CY
Cyprus,CYP,1983,12.43067932,CY
Cyprus,CYP,1984,12.61248875,CY
Cyprus,CYP,1985,12.48378944,CY
Cyprus,CYP,1986,13.48052788,CY
Cyprus,CYP,1987,15.87359524,CY
Cyprus,CYP,1988,16.99601555,CY
Cyprus,CYP,1989,17.55608177,CY
Cyprus,CYP,1990,18.56510544,CY
Cyprus,CYP,1991,18.98880577,CY
Cyprus,CYP,1992,21.83139038,CY
Cyprus,CYP,1993,22.87607765,CY
Cyprus,CYP,1994,22.61588097,CY
Cyprus,CYP,1995,23.98626328,CY
Cyprus,CYP,1996,24.44181824,CY
Cyprus,CYP,1997,24.96774292,CY
Cyprus,CYP,1998,27.28378487,CY
Cyprus,CYP,1999,28.60155869,CY
Cyprus,CYP,2000,29.84242439,CY
Cyprus,CYP,2001,29.99326324,CY
Cyprus,CYP,2002,29.67421722,CY
Cyprus,CYP,2003,31.57658005,CY
Cyprus,CYP,2004,30.714468,CY
Cyprus,CYP,2005,34.47842789,CY
Cyprus,CYP,2006,34.05661774,CY
Cyprus,CYP,2007,34.64724731,CY
Cyprus,CYP,2008,35.38241196,CY
Cyprus,CYP,2009,34.59230423,CY
Cyprus,CYP,2010,33.50396347,CY
Cyprus,CYP,2011,32.94639587,CY
Cyprus,CYP,2012,30.68998528,CY
Cyprus,CYP,2013,27.18685722,CY
Cyprus,CYP,2014,27.26966095,CY
Cyprus,CYP,2015,27.93063545,CY
Cyprus,CYP,2016,30.46536827,CY
Cyprus,CYP,2017,31.27558136,CY
Cyprus,CYP,2018,30.94467545,CY
Cyprus,CYP,2019,30.78516769,CY
Cyprus,CYP,2020,26.22992134,CY
Cyprus,CYP,2021,27.05200195,CY
Czechia,CZE,1965,47.04688644,
Czechia,CZE,1966,51.94197845,
Czechia,CZE,1967,57.79912949,
Czechia,CZE,1968,63.84014893,
Czechia,CZE,1969,68.49293518,
Czechia,CZE,1970,82.32865143,
Czechia,CZE,1971,90.63970947,
Czechia,CZE,1972,99.17102051,
Czechia,CZE,1973,111.4943085,
Czechia,CZE,1974,114.321106,
Czechia,CZE,1975,126.1446686,
Czechia,CZE,1976,133.3314667,
Czechia,CZE,1977,139.4912872,
Czechia,CZE,1978,144.3534698,
Czechia,CZE,1979,146.7098389,
Czechia,CZE,1980,136.4455261,
Czechia,CZE,1981,134.5525665,
Czechia,CZE,1982,123.2436752,
Czechia,CZE,1983,120.673172,
Czechia,CZE,1984,128.2782898,
Czechia,CZE,1985,125.8678131,
Czechia,CZE,1986,120.8882828,
Czechia,CZE,1987,121.3740921,
Czechia,CZE,1988,116.661911,
Czechia,CZE,1989,111.4166718,
Czechia,CZE,1990,100.6256409,
Czechia,CZE,1991,84.19087982,
Czechia,CZE,1992,80.68122101,
Czechia,CZE,1993,81.6836319,
Czechia,CZE,1994,84.47286987,
Czechia,CZE,1995,95.1951828,
Czechia,CZE,1996,99.6446991,
Czechia,CZE,1997,95.0233078,
Czechia,CZE,1998,98.08544922,
Czechia,CZE,1999,97.63967896,
Czechia,CZE,2000,94.42908478,
Czechia,CZE,2001,99.91982269,
Czechia,CZE,2002,96.75073242,
Czechia,CZE,2003,103.5313187,
Czechia,CZE,2004,114.0850143,
Czechia,CZE,2005,119.1571121,
Czechia,CZE,2006,117.5104141,
Czechia,CZE,2007,116.6922607,
Czechia,CZE,2008,117.2318649,
Czechia,CZE,2009,113.178978,
Czechia,CZE,2010,106.873436,
Czechia,CZE,2011,108.2820435,
Czechia,CZE,2012,106.9358902,
Czechia,CZE,2013,102.0387268,
Czechia,CZE,2014,107.9765778,
Czechia,CZE,2015,104.8765335,
Czechia,CZE,2016,98.47254181,
Czechia,CZE,2017,115.2959747,
Czechia,CZE,2018,116.1138535,
Czechia,CZE,2019,117.6035233,
Czechia,CZE,2020,102.4844284,
Czechia,CZE,2021,112.6842651,
Denmark,DNK,1965,123.1254425,DK
Denmark,DNK,1966,140.2377014,DK
Denmark,DNK,1967,148.3164673,DK
Denmark,DNK,1968,161.2119904,DK
Denmark,DNK,1969,193.8265533,DK
Denmark,DNK,1970,215.5995789,DK
Denmark,DNK,1971,212.8460693,DK
Denmark,DNK,1972,225.1914825,DK
Denmark,DNK,1973,208.2206268,DK
Denmark,DNK,1974,188.5140686,DK
Denmark,DNK,1975,186.3195953,DK
Denmark,DNK,1976,198.2403259,DK
Denmark,DNK,1977,197.9822693,DK
Denmark,DNK,1978,197.5211487,DK
Denmark,DNK,1979,188.9377441,DK
Denmark,DNK,1980,161.3312683,DK
Denmark,DNK,1981,151.9673462,DK
Denmark,DNK,1982,130.9179077,DK
Denmark,DNK,1983,123.8526535,DK
Denmark,DNK,1984,122.4361115,DK
Denmark,DNK,1985,126.1774139,DK
Denmark,DNK,1986,124.5112,DK
Denmark,DNK,1987,114.6849899,DK
Denmark,DNK,1988,113.9984665,DK
Denmark,DNK,1989,109.7631149,DK
Denmark,DNK,1990,107.5214462,DK
Denmark,DNK,1991,109.0868225,DK
Denmark,DNK,1992,108.1138382,DK
Denmark,DNK,1993,113.1888809,DK
Denmark,DNK,1994,120.4180832,DK
Denmark,DNK,1995,125.3796692,DK
Denmark,DNK,1996,136.0686646,DK
Denmark,DNK,1997,131.2793427,DK
Denmark,DNK,1998,126.9997635,DK
Denmark,DNK,1999,126.0425415,DK
Denmark,DNK,2000,122.5346832,DK
Denmark,DNK,2001,117.5258789,DK
Denmark,DNK,2002,113.7335052,DK
Denmark,DNK,2003,109.9883118,DK
Denmark,DNK,2004,108.0439911,DK
Denmark,DNK,2005,109.0709534,DK
Denmark,DNK,2006,111.1134567,DK
Denmark,DNK,2007,111.7787247,DK
Denmark,DNK,2008,109.5857468,DK
Denmark,DNK,2009,98.55898285,DK
Denmark,DNK,2010,99.516716,DK
Denmark,DNK,2011,96.32279205,DK
Denmark,DNK,2012,89.37506866,DK
Denmark,DNK,2013,89.02521515,DK
Denmark,DNK,2014,89.44343567,DK
Denmark,DNK,2015,90.43544006,DK
Denmark,DNK,2016,88.84346008,DK
Denmark,DNK,2017,88.0655365,DK
Denmark,DNK,2018,88.93371582,DK
Denmark,DNK,2019,89.16405487,DK
Denmark,DNK,2020,73.88600922,DK
Denmark,DNK,2021,74.1831665,DK
Eastern Africa (BP),,1965,69.25788879,
Eastern Africa (BP),,1966,72.56439209,
Eastern Africa (BP),,1967,77.32181549,
Eastern Africa (BP),,1968,79.79824829,
Eastern Africa (BP),,1969,87.98802948,
Eastern Africa (BP),,1970,91.68280792,
Eastern Africa (BP),,1971,99.45201874,
Eastern Africa (BP),,1972,101.7293091,
Eastern Africa (BP),,1973,107.3272247,
Eastern Africa (BP),,1974,106.2388458,
Eastern Africa (BP),,1975,103.3449936,
Eastern Africa (BP),,1976,106.0627594,
Eastern Africa (BP),,1977,107.4942474,
Eastern Africa (BP),,1978,105.9251404,
Eastern Africa (BP),,1979,107.0442276,
Eastern Africa (BP),,1980,109.7205734,
Eastern Africa (BP),,1981,105.6427536,
Eastern Africa (BP),,1982,100.8055649,
Eastern Africa (BP),,1983,106.1320343,
Eastern Africa (BP),,1984,104.8786316,
Eastern Africa (BP),,1985,110.8231277,
Eastern Africa (BP),,1986,114.6407623,
Eastern Africa (BP),,1987,115.0060959,
Eastern Africa (BP),,1988,126.4357376,
Eastern Africa (BP),,1989,130.0326538,
Eastern Africa (BP),,1990,131.7349854,
Eastern Africa (BP),,1991,130.7510376,
Eastern Africa (BP),,1992,130.8952789,
Eastern Africa (BP),,1993,134.1620483,
Eastern Africa (BP),,1994,142.5485382,
Eastern Africa (BP),,1995,148.8217621,
Eastern Africa (BP),,1996,149.3824005,
Eastern Africa (BP),,1997,154.9760132,
Eastern Africa (BP),,1998,156.2725067,
Eastern Africa (BP),,1999,166.8742523,
Eastern Africa (BP),,2000,163.2386627,
Eastern Africa (BP),,2001,172.6670074,
Eastern Africa (BP),,2002,172.9170532,
Eastern Africa (BP),,2003,181.062561,
Eastern Africa (BP),,2004,194.2078552,
Eastern Africa (BP),,2005,202.9722748,
Eastern Africa (BP),,2006,214.3279114,
Eastern Africa (BP),,2007,220.339798,
Eastern Africa (BP),,2008,226.8794861,
Eastern Africa (BP),,2009,237.0481873,
Eastern Africa (BP),,2010,247.143631,
Eastern Africa (BP),,2011,257.645874,
Eastern Africa (BP),,2012,268.1448975,
Eastern Africa (BP),,2013,282.6075439,
Eastern Africa (BP),,2014,293.4588318,
Eastern Africa (BP),,2015,319.8946228,
Eastern Africa (BP),,2016,326.300354,
Eastern Africa (BP),,2017,345.846405,
Eastern Africa (BP),,2018,357.9215088,
Eastern Africa (BP),,2019,357.2534485,
Eastern Africa (BP),,2020,313.2207031,
Eastern Africa (BP),,2021,334.3565674,
Ecuador,ECU,1965,7.920637608,EC
Ecuador,ECU,1966,8.269749641,EC
Ecuador,ECU,1967,8.931145668,EC
Ecuador,ECU,1968,10.67214203,EC
Ecuador,ECU,1969,11.29305077,EC
Ecuador,ECU,1970,12.87764454,EC
Ecuador,ECU,1971,14.23248005,EC
Ecuador,ECU,1972,14.63155174,EC
Ecuador,ECU,1973,16.28416824,EC
